fr_orig,dms_orig,dms_dest,fr_dest,fr_inmode,dms_mode,fr_outmode,sctg2,trade_type,tons_2017,tons_2020,tons_2022,tons_2023,tons_2025,tons_2030,tons_2035,tons_2040,tons_2045,tons_2050,value_2017,value_2020,value_2022,value_2023,value_2025,value_2030,value_2035,value_2040,value_2045,value_2050,tons_2020_low,tons_2022_low,tons_2023_low,tons_2025_low,tons_2030_low,tons_2035_low,tons_2040_low,tons_2045_low,tons_2050_low,tons_2020_high,tons_2022_high,tons_2023_high,tons_2025_high,tons_2030_high,tons_2035_high,tons_2040_high,tons_2045_high,tons_2050_high,value_2020_low,value_2022_low,value_2023_low,value_2025_low,value_2030_low,value_2035_low,value_2040_low,value_2045_low,value_2050_low,value_2020_high,value_2022_high,value_2023_high,value_2025_high,value_2030_high,value_2035_high,value_2040_high,value_2045_high,value_2050_high
,182,211,,,1,,1,1,0.279301,0.303215,0.315136,0.316734,0.366385,0.418574,0.464349,0.531744,0.617944,0.689409,0.401194,0.435545,0.452668,0.454963,0.526283,0.601248,0.667001,0.763809,0.887628,0.990282,0.303215,0.314158,0.313566,0.362721,0.414388,0.459705,0.526427,0.612356,0.674266,0.303215,0.321212,0.323551,0.3789,0.460431,0.486104,0.562391,0.657299,0.73147,0.435545,0.451263,0.450414,0.52102,0.595236,0.660331,0.756171,0.879601,0.96853,0.435545,0.461396,0.464756,0.54426,0.661373,0.69825,0.80783,0.944159,1.050699
,182,219,,,1,,1,1,5.149932,5.695512,5.81849,5.766594,6.374539,6.993287,7.594541,8.456835,9.693105,10.67005,7.39746,8.181141,8.35779,8.283244,9.156509,10.04529,10.908943,12.147558,13.92336,15.326662,5.695512,5.808116,5.708928,6.310793,6.923354,7.518596,8.372267,9.596174,10.56335,5.695512,5.919416,5.882441,6.582925,7.692616,8.381453,9.410792,10.815796,11.854647,8.181141,8.342888,8.200412,9.064944,9.944837,10.799854,12.026083,13.784126,15.173395,8.181141,8.502762,8.44965,9.455838,11.049819,12.039279,13.51784,15.536015,17.02824
,182,262,,,1,,1,1,0.481565,0.504805,0.52376,0.511736,0.595385,0.730422,0.881656,1.086362,1.341456,1.590667,0.691729,0.725111,0.752339,0.735067,0.855223,1.049193,1.266427,1.56047,1.926893,2.284864,0.504805,0.522743,0.506618,0.589432,0.723118,0.841708,1.018812,1.235731,1.439546,0.504805,0.532661,0.52385,0.616668,0.803465,0.899289,1.108089,1.368286,1.62248,0.725111,0.750878,0.727716,0.846671,1.038701,1.209045,1.463441,1.775028,2.067791,0.725111,0.765124,0.752467,0.885794,1.154112,1.291756,1.59168,1.965431,2.330561
,182,269,,,1,,1,1,0.212055,0.212082,0.227005,0.228909,0.266861,0.325665,0.390765,0.478841,0.58995,0.692504,0.3046,0.304639,0.326075,0.328809,0.383325,0.467792,0.561303,0.687816,0.847417,0.994726,0.212082,0.226641,0.22662,0.264192,0.322408,0.369702,0.444347,0.536875,0.618103,0.212082,0.230729,0.234186,0.27623,0.358232,0.398581,0.488417,0.601749,0.706354,0.304639,0.325551,0.325521,0.379491,0.463114,0.531048,0.638268,0.771178,0.887856,0.304639,0.331423,0.336389,0.396783,0.514571,0.572529,0.701572,0.864365,1.014621
,182,391,,,1,,1,1,1.367596,1.432674,1.484262,1.451176,1.669102,1.894842,2.095856,2.380076,2.7083,2.948453,1.964441,2.05792,2.132022,2.084497,2.39753,2.721786,3.010528,3.418786,3.890254,4.235214,1.432674,1.481195,1.449344,1.652411,1.875893,2.079028,2.333115,2.619049,2.809083,1.432674,1.511787,1.491,1.734271,2.084326,2.137774,2.427677,2.762466,3.007422,2.05792,2.127617,2.081866,2.373555,2.694569,2.986355,3.351331,3.762051,4.03502,2.05792,2.17156,2.141701,2.491139,2.993965,3.070739,3.487162,3.968059,4.319919
,182,393,,,1,,1,1,0.416009,0.436042,0.452289,0.443603,0.505057,0.576754,0.640857,0.73077,0.836298,0.917867,0.597563,0.626339,0.649676,0.637199,0.725473,0.828461,0.920538,1.049691,1.201273,1.318441,0.436042,0.451147,0.442507,0.500006,0.570987,0.640609,0.722999,0.816314,0.881412,0.436042,0.461422,0.457891,0.525886,0.63443,0.653674,0.761604,0.877428,0.959381,0.626339,0.648036,0.635625,0.718218,0.820176,0.920182,1.03853,1.172569,1.266077,0.626339,0.662795,0.657722,0.755392,0.911307,0.938949,1.093983,1.260354,1.378072
,182,399,,,1,,1,1,0.585161,0.624479,0.647468,0.640175,0.735037,0.844515,0.942404,1.081728,1.246636,1.377393,0.840536,0.897013,0.930035,0.919559,1.055821,1.213077,1.353687,1.553814,1.79069,1.978513,0.624479,0.640994,0.633773,0.727687,0.83607,0.934706,1.051642,1.187688,1.28659,0.624479,0.657044,0.65367,0.760459,0.928966,0.961252,1.103362,1.271568,1.404941,0.897013,0.920735,0.910363,1.045263,1.200946,1.342629,1.510599,1.706017,1.848081,0.897013,0.94379,0.938944,1.092338,1.334384,1.380761,1.58489,1.826504,2.018083
,183,171,,,1,,1,1,1.754321,1.882398,1.949023,1.946471,2.120407,2.306806,2.46632,2.651742,2.861234,3.002587,2.724534,2.923444,3.026915,3.022951,3.293082,3.582567,3.830298,4.118266,4.443616,4.663144,1.882398,1.934372,1.931027,2.113605,2.283738,2.441657,2.646812,2.820107,2.916179,1.882398,1.99715,2.026407,2.21384,2.537487,2.637782,2.868934,3.11172,3.250986,2.923444,3.004161,2.998967,3.282517,3.546741,3.791995,4.110611,4.379745,4.528948,2.923444,3.101658,3.147095,3.438186,3.940823,4.096585,4.455575,4.832631,5.048918
,183,179,,,1,,1,1,1.382318,1.437891,1.506301,1.516911,1.728913,1.933341,2.074738,2.241075,2.466213,2.640275,2.146799,2.233107,2.339349,2.355828,2.685076,3.002561,3.222156,3.480486,3.830134,4.100461,1.437891,1.500391,1.501742,1.711624,1.914007,2.05399,2.218664,2.444387,2.566221,1.437891,1.532065,1.554184,1.787897,2.126675,2.284455,2.48291,2.729109,2.903904,2.233107,2.330171,2.33227,2.658225,2.972535,3.189935,3.445681,3.796237,3.985451,2.233107,2.379363,2.413714,2.776681,3.302817,3.547856,3.856065,4.238423,4.509887
,183,182,,,1,,1,1,0.28952,0.305827,0.314938,0.316909,0.36332,0.408346,0.454996,0.514457,0.578146,0.631539,0.449637,0.474963,0.489113,0.492173,0.564252,0.634179,0.706629,0.798973,0.897885,0.980808,0.305827,0.313754,0.316259,0.359687,0.404263,0.450446,0.509312,0.57278,0.614039,0.305827,0.321145,0.325658,0.375888,0.449181,0.495576,0.563984,0.635024,0.690972,0.474963,0.487273,0.491164,0.558609,0.627838,0.699563,0.790984,0.889551,0.953628,0.474963,0.498753,0.505761,0.583769,0.697597,0.769652,0.875891,0.986219,1.07311
,183,183,,,1,,1,1,0.780785,0.793987,0.832346,0.834334,0.956574,1.101508,1.266269,1.468679,1.688133,1.8747,1.212593,1.233096,1.292669,1.295756,1.485601,1.71069,1.96657,2.280922,2.621743,2.91149,0.793987,0.830373,0.82599,0.947008,1.090493,1.253606,1.453992,1.686726,1.83422,0.793987,0.846491,0.85214,0.985856,1.211659,1.407359,1.637229,1.879487,2.077738,1.233096,1.289606,1.282799,1.470745,1.693583,1.946905,2.258112,2.619559,2.848624,1.233096,1.314638,1.323411,1.531076,1.881759,2.185689,2.542688,2.918925,3.226817
,183,189,,,1,,1,1,165.710739,179.55875,186.0341,188.35945,217.33553,247.01727,277.14673,316.77271,361.41098,400.36249,257.355774,278.862314,288.918817,292.53018,337.531247,383.628254,430.42057,491.961385,561.28651,621.779846,179.55875,185.634531,186.475861,215.16217,244.547104,274.375275,313.60498,357.796875,393.45431,179.55875,189.123349,192.44554,223.988006,271.718994,310.56959,355.905687,405.238007,446.597327,278.862314,288.298264,289.604878,334.155934,379.791971,426.116364,487.041771,555.673645,611.051154,278.862314,293.716545,298.876049,347.86283,421.991079,482.327684,552.736558,629.351734,693.584503
,183,211,,,1,,1,1,0.046679,0.050343,0.05152,0.051303,0.058574,0.06424,0.06995,0.077419,0.085756,0.092133,0.072494,0.078185,0.080011,0.079674,0.090967,0.099766,0.108635,0.120235,0.133182,0.143086,0.050343,0.05136,0.050789,0.057988,0.063597,0.069251,0.076645,0.084981,0.090109,0.050343,0.052513,0.052407,0.060342,0.070664,0.074722,0.083263,0.092461,0.099023,0.078185,0.079763,0.078878,0.090057,0.098769,0.107548,0.119032,0.131978,0.139943,0.078185,0.081554,0.081389,0.093712,0.109743,0.116046,0.129309,0.143595,0.153785
,183,219,,,1,,1,1,0.860691,0.945626,0.95122,0.934029,1.019087,1.073272,1.144043,1.231264,1.345166,1.425943,1.33669,1.468597,1.477285,1.450587,1.582686,1.666838,1.776747,1.912206,2.089101,2.214551,0.945626,0.949524,0.924689,1.008896,1.06254,1.132602,1.218952,1.331715,1.411684,0.945626,0.967719,0.952793,1.048353,1.1806,1.288357,1.393267,1.521429,1.604809,1.468597,1.474651,1.436081,1.566859,1.650169,1.75898,1.893084,2.06821,2.192406,1.468597,1.502909,1.479728,1.628138,1.833522,2.000874,2.163804,2.362844,2.492337
,183,261,,,1,,1,1,5.688101,5.950655,6.083326,5.925756,6.584814,7.363711,8.17871,9.090286,10.027855,10.827086,8.833862,9.24162,9.447664,9.202951,10.226495,11.436157,12.701884,14.117601,15.573685,16.814925,5.950655,6.058759,5.902353,6.518966,7.290074,8.051867,8.869311,9.667062,10.273396,5.950655,6.209996,6.121752,6.832105,8.100082,8.342284,9.272092,10.228412,11.043628,9.24162,9.409511,9.166604,10.12423,11.321795,12.504891,13.774418,15.013358,15.955021,9.24162,9.644387,9.507341,10.610549,12.579772,12.955922,14.399953,15.885159,17.151224
,183,262,,,1,,1,1,6.623113,6.897181,7.046357,6.821001,7.832894,9.224953,10.929528,13.016054,15.319735,17.4935,10.285975,10.711614,10.943291,10.593304,12.164817,14.326743,16.974021,20.214484,23.792197,27.168147,6.897181,7.032667,6.752791,7.754565,9.132703,10.434308,12.206723,14.112329,15.831533,6.897181,7.166095,6.98247,8.081683,10.147449,11.148119,13.276375,15.626129,17.843369,10.711614,10.922031,10.487371,12.043169,14.183475,16.204923,18.957558,21.917045,24.587042,10.711614,11.12925,10.844072,12.551196,15.759417,17.313501,20.618773,24.268041,27.71151
,183,269,,,1,,1,1,25.539774,25.375423,26.744184,26.71936,30.744717,36.018242,42.420864,50.240875,58.999924,66.693092,39.664349,39.409105,41.534849,41.496296,47.747845,55.937852,65.881395,78.026203,91.629376,103.577192,25.375423,26.701216,26.452168,30.437269,35.658058,40.134308,46.621707,53.691928,59.527784,25.375423,27.182856,27.335324,31.701741,39.620068,43.269279,51.245693,60.17992,68.026955,39.409105,41.468118,41.081333,47.270366,55.378474,62.330277,72.405482,83.385834,92.449165,39.409105,42.216125,42.452914,49.234145,61.531638,67.199023,79.586727,93.461963,105.648736
,183,391,,,1,,1,1,0.228562,0.237867,0.242651,0.235051,0.266837,0.290805,0.31572,0.346525,0.375846,0.394031,0.354966,0.369417,0.376846,0.365043,0.414409,0.451632,0.490327,0.538167,0.583705,0.611946,0.237867,0.242149,0.234754,0.264169,0.287897,0.313185,0.339688,0.36346,0.375406,0.237867,0.247151,0.241501,0.276189,0.319885,0.322035,0.353456,0.383363,0.401912,0.369417,0.376068,0.364582,0.410264,0.447116,0.48639,0.527549,0.564469,0.58302,0.369417,0.383835,0.375061,0.428932,0.496795,0.500133,0.548931,0.595379,0.624185
,183,392,,,1,,1,1,0.293765,0.305165,0.31096,0.300781,0.336664,0.367992,0.400765,0.441415,0.479849,0.504182,0.45623,0.473934,0.482935,0.467126,0.522854,0.571508,0.622406,0.685538,0.745227,0.783017,0.305165,0.3105,0.297773,0.333297,0.364312,0.398057,0.431761,0.462212,0.478492,0.305165,0.316287,0.3078,0.347766,0.404791,0.408781,0.450244,0.489446,0.514266,0.473934,0.48222,0.462454,0.517626,0.565793,0.618201,0.670543,0.717835,0.743119,0.473934,0.491207,0.478027,0.540095,0.628659,0.634854,0.699248,0.760132,0.798677
,183,393,,,1,,1,1,5.721495,5.957661,6.084817,5.91284,6.64452,7.284177,7.944428,8.75558,9.550697,10.094306,8.885723,9.252498,9.449977,9.18289,10.31922,11.312634,12.338032,13.597785,14.832635,15.676883,5.957661,6.069454,5.898235,6.578075,7.211336,7.941355,8.662482,9.322484,9.693395,5.957661,6.207686,6.103285,6.89194,8.012595,8.103317,9.278948,10.157007,10.687762,9.252498,9.426118,9.160207,10.216028,11.199508,12.33326,13.4532,14.478211,15.054251,9.252498,9.640799,9.478658,10.703473,12.443898,12.584793,14.410598,15.774259,16.598545
,183,399,,,1,,1,1,70.476364,74.718285,76.280128,74.724297,84.68264,93.402451,102.30584,113.49686,124.67374,132.65274,109.452766,116.040648,118.466257,116.049985,131.515712,145.057946,158.885284,176.265418,193.623584,206.015302,74.718285,75.517326,73.977051,83.835815,92.46843,101.470155,110.340243,118.778486,123.907715,74.718285,77.40824,76.299529,87.274456,102.742699,104.351952,115.7668,127.167213,135.305786,116.040648,117.281595,114.889485,130.200555,143.607366,157.58743,171.363051,184.467999,192.433908,116.040648,120.218263,118.496386,135.540912,159.56374,162.06299,179.790726,197.496056,210.135608
,189,171,,,1,,1,1,14.61621,15.879232,16.725906,16.878437,18.663519,21.266438,23.380991,25.99382,29.128418,31.592564,20.475058,22.244357,23.430417,23.644089,26.144714,29.791001,32.753165,36.413336,40.804424,44.256313,15.879232,16.600174,16.744523,18.603644,21.053774,23.147181,25.945499,28.709737,30.683396,15.879232,17.138915,17.571591,19.485868,23.393082,25.212893,28.344182,31.903631,34.427704,22.244357,23.254285,23.456497,26.060838,29.493091,32.425633,36.345645,40.217917,42.982709,22.244357,24.008978,24.61509,27.296697,32.770102,35.319377,39.705831,44.692071,48.227908
,189,179,,,1,,1,1,62.239437,65.550499,69.858017,71.084747,82.239281,96.321663,106.29398,118.72092,135.68323,150.13103,87.187859,91.826146,97.860315,99.578775,115.204557,134.931804,148.901488,166.309706,190.071289,210.31043,65.550499,69.58394,70.373901,81.416885,95.358444,105.231041,117.533707,134.482422,145.920175,65.550499,71.052919,72.831398,85.044854,105.953835,118.004459,132.567252,151.214179,166.190892,91.826146,97.476376,98.582987,114.052511,133.582486,147.412473,164.646609,188.389145,204.411676,91.826146,99.534189,102.025564,119.134733,148.424984,165.306059,185.706288,211.827758,232.807825
,189,182,,,1,,1,1,23.012758,24.612669,25.784733,26.21701,30.509008,35.915062,41.151524,48.111847,56.151997,63.394875,32.237328,34.478556,36.120437,36.725991,42.738419,50.311467,57.646942,67.397283,78.660293,88.806449,24.612669,25.687739,26.163254,30.203918,35.555912,40.740009,47.63073,55.630821,61.638122,24.612669,26.292911,26.940818,31.56428,39.506569,45.191728,53.158707,62.114642,69.810055,34.478556,35.984563,36.650686,42.311035,49.808352,57.070473,66.72331,77.930207,86.345509,34.478556,36.832316,37.739934,44.216692,55.342613,63.306646,74.467155,87.01304,97.793128
,189,183,,,1,,1,1,7.086974,7.296841,7.781798,7.881843,9.172685,11.063056,13.078053,15.684449,18.722933,21.48942,9.927759,10.22175,10.9011,11.041247,12.849518,15.497637,18.320339,21.971497,26.227945,30.103367,7.296841,7.763359,7.803024,9.080958,10.952426,12.947273,15.527605,18.70733,21.025409,7.296841,7.914049,8.050058,9.453454,12.169362,14.655218,17.622051,20.993396,23.971071,10.22175,10.87527,10.930835,12.721023,15.342661,18.137135,21.751782,26.206088,29.453359,10.22175,11.086364,11.276892,13.242833,17.047401,20.529703,24.685779,29.408515,33.579778
,189,189,,,1,,1,1,1504.110718,1650.1672,1739.2765,1779.4066,2084.051,2480.9294,2862.376,3382.9063,4008.3755,4589.2964,2107.027344,2311.63002,2436.458352,2492.674476,2919.43435,3475.399858,4009.747673,4738.930377,5615.116399,6428.897063,1650.1672,1735.540791,1761.612549,2063.210449,2456.120117,2833.752197,3349.077148,3968.291748,4510.108955,1650.1672,1768.158567,1818.007355,2147.838921,2729.022461,3234.045922,3830.731008,4526.403838,5152.435436,2311.63002,2431.225215,2467.747732,2890.240007,3440.645859,3969.650196,4691.541073,5558.965235,6317.967673,2311.63002,2476.917693,2546.748163,3008.791363,3822.939844,4530.399995,5366.263856,6340.794294,7217.768095
,189,211,,,1,,1,1,60.172924,65.7071,68.406624,68.829849,79.768486,91.630745,102.60201,117.42008,135.0775,149.98895,84.292992,92.045519,95.827136,96.420009,111.743354,128.36055,143.729594,164.487436,189.222756,210.111404,65.7071,68.194365,68.141548,78.970802,90.714439,101.575989,116.24588,133.856024,146.694424,65.7071,69.725571,70.31139,82.175767,100.793823,110.506326,127.276105,146.67405,162.248795,92.045519,95.529794,95.455809,110.62592,127.076944,142.292298,162.842562,187.511658,205.496278,92.045519,97.674778,98.49542,115.115583,141.196605,154.80233,178.294204,205.467736,227.285553
,189,219,,,1,,1,1,38.752972,43.109142,44.114914,43.770008,48.474979,53.471893,58.612175,65.226227,74.006813,81.081841,54.286945,60.38927,61.798201,61.315041,67.905981,74.905888,82.106631,91.371899,103.672148,113.583172,43.109142,44.036257,43.33231,47.990231,52.937176,58.026054,64.573967,73.266747,80.271027,43.109142,44.88012,44.64932,49.867007,58.819084,66.55062,74.389199,84.29919,91.843495,60.38927,61.688015,60.70189,67.226921,74.156829,81.285565,90.45818,102.635427,112.44734,60.38927,62.870137,62.546822,69.855997,82.396477,93.22717,104.207811,118.090184,128.658592
,189,262,,,1,,1,1,3.402487,3.587551,3.7286,3.647044,4.251137,5.243924,6.388862,7.867319,9.616643,11.349442,4.76636,5.025606,5.223194,5.108947,5.955187,7.345929,8.949811,11.020901,13.471434,15.898819,3.587551,3.721357,3.610574,4.208625,5.191484,6.099381,7.378133,8.858719,10.271191,3.587551,3.791961,3.733378,4.386155,5.768316,6.516639,8.024665,9.808975,11.576431,5.025606,5.213047,5.057858,5.895635,7.272469,8.544293,10.335627,12.4097,14.388355,5.025606,5.311952,5.229888,6.144326,8.080521,9.128807,11.241319,13.740863,16.216796
,189,269,,,1,,1,1,1.49827,1.507227,1.61603,1.63139,1.905426,2.338048,2.831655,3.467714,4.22924,4.94103,2.098845,2.111392,2.263808,2.285325,2.669208,3.275245,3.966711,4.857732,5.924513,6.92162,1.507227,1.613433,1.615076,1.886372,2.314668,2.679024,3.217913,3.848752,4.41018,1.507227,1.642537,1.668998,1.964735,2.571853,2.888288,3.537069,4.313825,5.039851,2.111392,2.260171,2.262472,2.642516,3.242492,3.752899,4.507799,5.391507,6.177982,2.111392,2.30094,2.338009,2.752291,3.602769,4.046045,4.954887,6.043003,7.060053
,189,391,,,1,,1,1,10.291088,10.843856,11.253446,11.014819,12.692632,14.488288,16.175133,18.35714,20.677856,22.405331,14.416229,15.190572,15.764344,15.430065,17.780422,20.29586,22.658869,25.715525,28.966492,31.386417,10.843856,11.230196,11.000916,12.565705,14.343405,16.045254,17.994939,19.996421,21.346254,10.843856,11.46214,11.317092,13.137453,15.937117,16.498634,18.724281,21.091413,22.853437,15.190572,15.731775,15.410589,17.602618,20.092901,22.47693,25.208138,28.011906,29.902814,15.190572,16.056693,15.853503,18.403548,22.325446,23.112047,26.229835,29.545822,32.014145
,189,393,,,1,,1,1,2.939299,3.098862,3.219798,3.16147,3.606171,4.14069,4.64392,5.292152,5.995249,6.54899,4.117505,4.341029,4.510441,4.428732,5.05169,5.800468,6.505416,7.413489,8.39842,9.174125,3.098862,3.211669,3.153661,3.57011,4.099283,4.642124,5.235881,5.851993,6.288886,3.098862,3.284815,3.263296,3.740447,4.554759,4.736798,5.652631,6.421167,6.978922,4.341029,4.499053,4.417793,5.001173,5.742464,6.5029,7.334662,8.197741,8.809761,4.341029,4.601519,4.571375,5.23979,6.380515,6.635524,7.918465,8.995065,9.776394
,189,399,,,1,,1,1,4.134438,4.438049,4.609261,4.5624,5.248267,6.063023,6.829064,7.833754,8.936881,9.827721,5.791711,6.217023,6.456864,6.39122,7.352013,8.493361,9.566467,10.973883,12.519194,13.767123,4.438049,4.563168,4.516777,5.195784,6.002392,6.773281,7.615879,8.514296,9.179836,4.438049,4.677427,4.658578,5.408888,6.669325,6.965645,7.990429,9.115619,10.024275,6.217023,6.392295,6.327308,7.278493,8.408427,9.488323,10.668673,11.927218,12.859536,6.217023,6.552355,6.525951,7.577019,9.342697,9.757796,11.193361,12.769578,14.042465
,189,473,,,1,,1,1,1.143731,1.338059,1.359121,1.353599,1.43278,1.588319,1.798964,1.999564,2.256145,2.43973,1.602191,1.874414,1.903919,1.896184,2.007104,2.224991,2.520072,2.801081,3.160512,3.417686,1.338059,1.347293,1.353054,1.418452,1.572436,1.712978,1.84475,2.040531,2.164864,1.338059,1.410445,1.433369,1.504958,1.747151,1.834944,2.039555,2.301268,2.488524,1.874414,1.88735,1.89542,1.987033,2.202741,2.399619,2.584211,2.85847,3.032641,1.874414,1.975816,2.007929,2.108214,2.44749,2.570474,2.857103,3.223722,3.486039
,190,89,,,1,,1,1,15.384355,15.788537,17.073587,17.754818,19.19989,23.348343,28.393147,34.527966,41.988323,51.060631,52.068932,53.436902,57.786204,60.091855,64.982756,79.023352,96.097681,116.861209,142.111072,172.816641,15.788537,17.007653,17.577271,19.007891,23.114861,28.004089,33.365186,39.738234,47.251015,15.788537,17.362993,18.192376,19.801679,25.683178,28.961008,35.218525,42.828091,52.081844,53.436902,57.563047,59.490936,64.332929,78.233119,94.780902,112.925738,134.495559,159.922854,53.436902,58.765708,61.572786,67.019535,86.925687,98.019635,119.198433,144.953294,176.272974
,190,171,,,1,,1,1,9.40258,9.381908,10.145514,10.550318,11.409013,13.874117,16.871855,20.517303,24.950418,30.341391,3.124722,3.117852,3.371618,3.506145,3.791512,4.61073,5.606956,6.818434,8.291673,10.083233,9.381908,10.069248,10.466611,11.372411,13.735375,16.703136,20.479163,24.591791,29.468229,9.381908,10.396035,10.983592,11.925526,15.261529,17.209291,20.927649,25.449427,30.948217,3.117852,3.346273,3.478327,3.779348,4.564623,5.550887,6.805758,8.172492,9.793059,3.117852,3.454873,3.650133,3.963163,5.071803,5.719095,6.954802,8.457507,10.284898
,190,179,,,1,,1,1,4.738326,4.767777,5.155833,5.361549,5.797928,7.050665,8.57408,10.426656,12.679513,15.419143,2.171311,2.184807,2.362631,2.456899,2.656867,3.230927,3.929023,4.777956,5.810315,7.065734,4.767777,5.135605,5.307933,5.739949,6.980159,8.488339,10.32239,12.567298,14.986669,4.767777,5.244022,5.49329,6.002675,7.755732,8.745562,10.635189,12.933103,15.727526,2.184807,2.353362,2.43233,2.630299,3.198618,3.889733,4.730176,5.758893,6.867556,2.184807,2.403043,2.517269,2.750691,3.55402,4.007604,4.873515,5.926521,7.207049
,190,190,,,1,,1,1,8090.329102,8801.5977,9376.7822,9637.3965,11351.008,13991.727,16701.391,20439.855,24837.953,29227.301,12009.691406,13065.534221,13919.367125,14306.236036,16850.006874,20770.022597,24792.384209,30341.949442,36870.706797,43386.475212,8801.5977,9283.014648,9541.022461,11237.498047,13851.80957,15683.674723,18906.531084,22583.208111,26090.961826,8801.5977,9530.337871,9875.386829,11725.579517,15390.899414,17035.417969,20848.652344,25334.710938,29811.845703,13065.534221,13780.173453,14163.173676,16681.506806,20562.322371,23281.63554,28065.80561,33523.6499,38730.73593,13065.534221,14147.312846,14659.520873,17406.039951,22847.024857,25288.231893,30948.788431,37608.120933,44254.204716
,190,209,,,1,,1,1,49.796032,51.235931,55.406094,57.616779,62.306236,75.768517,92.139587,112.0479,136.25777,165.69864,125.794121,129.431577,139.966189,145.550796,157.397244,191.405491,232.761887,283.054033,344.212687,418.585855,51.235931,54.852032,57.040611,61.683174,75.010834,91.805152,108.794869,128.764206,152.122304,51.235931,56.268793,58.950844,64.706211,83.345367,93.982376,114.288864,138.982925,169.012604,129.431577,138.566527,144.095288,155.823272,189.491436,231.91704,274.836253,325.282548,384.289484,129.431577,142.145531,148.920894,163.46003,210.54604,237.417125,288.715114,351.096941,426.957572
,190,279,,,1,,1,1,300.734467,318.9523,344.91226,358.44507,374.95602,455.97144,554.49176,674.29907,819.99292,997.16669,449.374634,476.596764,515.387621,535.609114,560.280729,681.338588,828.55329,1007.576225,1225.280302,1490.023475,318.9523,344.298604,354.860626,371.206482,451.411713,548.946838,667.556091,811.792969,987.195007,318.9523,350.489837,367.233055,386.272093,501.568604,565.581604,687.785034,836.392761,1017.109985,476.596764,514.470659,530.253023,554.677921,674.525202,820.267757,997.500463,1213.027499,1475.12324,476.596764,523.721953,548.740627,577.189846,749.472447,845.124356,1027.72775,1249.785908,1519.823944
,190,311,,,1,,1,1,1472.218018,1555.8151,1682.4451,1734.4587,1875.6272,2280.8872,2773.7114,3373.0186,4101.8169,4988.0859,2176.057129,2299.620314,2486.789688,2563.670096,2772.328477,3371.3355,4099.769497,4985.593835,6062.81664,7372.793862,1555.8151,1680.915921,1717.114136,1856.870972,2258.078369,2711.750813,3244.515101,3884.596918,4654.378353,1555.8151,1714.475944,1774.97792,1935.130904,2508.976074,2829.185547,3440.47876,4183.853027,5087.847656,2299.620314,2484.529485,2538.033395,2744.605192,3337.622145,4008.186707,4795.655352,5741.747972,6879.547101,2299.620314,2534.133909,2623.560715,2860.279761,3708.469051,4181.764887,5085.305711,6184.072973,7520.249739
,190,479,,,1,,1,1,2.456,2.59977,2.757559,2.840009,3.223182,3.919604,4.7665,5.796383,7.048791,8.571805,0.61148,0.647275,0.68656,0.707088,0.802488,0.975879,1.186734,1.443148,1.754965,2.134156,2.59977,2.737267,2.811609,3.190951,3.880408,4.548449,5.352729,6.364671,7.573708,2.59977,2.855326,2.99625,3.381821,4.311564,4.86183,5.912311,7.189767,8.743241,0.647275,0.681508,0.700017,0.794464,0.96612,1.132445,1.33269,1.584637,1.885656,0.647275,0.710902,0.745988,0.841985,1.073467,1.210469,1.472011,1.790065,2.176839
,190,551,,,1,,1,1,34.390713,34.676102,37.498436,38.994614,42.168404,51.279579,62.359398,75.833199,92.218262,112.14362,26.720142,26.941878,29.134713,30.29718,32.763082,39.842084,48.450638,58.919217,71.649724,87.130895,34.676102,37.447841,38.604668,41.746719,50.766785,62.352814,74.567646,89.171204,106.641993,34.676102,38.120462,39.909613,43.569371,56.407539,63.606586,77.349861,94.062622,114.38649,26.941878,29.095403,29.994209,32.435451,39.443663,48.445523,57.935936,69.282288,82.856359,26.941878,29.618002,31.008096,33.851575,43.826292,49.419651,60.097601,73.082719,88.873513
,201,50,,,1,,1,1,10.033133,10.732738,11.379959,11.740939,12.69654,15.439836,18.775873,22.832718,27.766117,33.765469,36.976112,39.55444,41.939708,43.270064,46.791835,56.901979,69.196614,84.147711,102.329264,124.439277,10.732738,11.26616,11.623529,12.569574,15.285438,18.588114,22.604391,27.488457,33.559173,10.732738,11.548991,11.989442,13.214577,16.98382,19.755838,24.206364,29.340081,34.440777,39.55444,41.520311,42.837363,46.323917,56.332959,68.504647,83.306234,101.305971,123.678994,39.55444,42.562658,44.185894,48.70101,62.592176,72.808177,89.210149,108.129952,126.928063
,201,172,,,1,,1,1,0.231511,0.247595,0.261881,0.27233,0.294496,0.358126,0.435505,0.529604,0.644034,0.783188,0.85321,0.912485,0.965137,1.003646,1.085333,1.319837,1.60501,1.9518,2.373519,2.886359,0.247595,0.260642,0.271927,0.291551,0.354545,0.43115,0.524308,0.637105,0.761564,0.247595,0.266705,0.279783,0.30927,0.393939,0.452164,0.555194,0.674806,0.798852,0.912485,0.96057,1.002159,1.07448,1.306639,1.58896,1.932282,2.347984,2.806666,0.912485,0.982914,1.03111,1.139784,1.451821,1.666406,2.046109,2.486928,2.944087
